2018-03-27 10:35:06 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-03-27 11:36:41 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:36:41 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:36:43 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803230001','2','2018/03/23','00','so0004','備考 備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"\u5099\u8003 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"20","detail_remarks":"\u5099\u8003 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:36:45 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:36:52 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803230001','2','2018/03/23','00','so0004','備考 備考 備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"\u5099\u8003 \u5099\u8003 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"20","detail_remarks":"\u5099\u8003 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:36:53 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:37:04 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:37:04 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:37:04 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:37:59 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 '';
2018-03-27 11:38:03 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','','','','','','','[{"in_out_detail_no":"1","item_cd":"","serial_no":"","in_out_qty":"0","detail_remarks":""}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:38:26 EXEC SPC_GET_TAX_RATE '2018/03/27';
2018-03-27 11:38:29 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'rgfasgsdeg';
2018-03-27 11:38:31 EXEC SPC_GET_TAX_RATE '';
2018-03-27 11:38:39 EXEC SPC_GET_TAX_RATE '2018/03/27';
2018-03-27 11:38:41 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-03-27 11:38:42 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-03-27 11:38:45 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','20','1','10';
2018-03-27 11:38:50 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'fffffff';
2018-03-27 11:38:56 EXEC SPC_GET_TAX_RATE '';
2018-03-27 11:39:06 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:39:06 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:39:06 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:39:10 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 '';
2018-03-27 11:39:42 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:39:42 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:39:42 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:39:47 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'dgfgfgs';
2018-03-27 11:40:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:40:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:40:37 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:40:42 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'argdrgfadgfade';
2018-03-27 11:42:14 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:42:14 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:42:14 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:42:17 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803230001','2','2018/03/23','00','so0004','備考 備考 備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"\u5099\u8003 \u5099\u8003 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"20","detail_remarks":"\u5099\u8003 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:42:18 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:42:21 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'dcfvasdfdasf';
2018-03-27 11:42:29 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:42:29 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:42:29 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:45:32 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803230001','2','2018/03/23','00','so0004','備考 備考 備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"\u5099\u8003 \u5099\u8003 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"20","detail_remarks":"\u5099\u8003 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:45:33 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803230001';
2018-03-27 11:45:42 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:45:42 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:47:39 EXEC SPC_GET_TAX_RATE '2018/03/27';
2018-03-27 11:47:49 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:47:49 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:51:07 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-03-27 11:51:08 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:51:09 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-27 11:51:09 EXEC SPC_COM_GET_COMBOBOX 'outsourcing_div';
2018-03-27 11:51:10 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-27 11:51:10 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:51:10 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-27 11:51:32 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-03-27 11:51:43 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '000115';
2018-03-27 11:52:00 EXEC SPC_062_PRODUCT_MASTER_DETAIL_ACT1 'I','000115','abc','aa','','','','1','0','','','-99999.12','','28451.11','','999.99','','','001','062_product-master-detail','192.168.5.206';
2018-03-27 11:52:37 EXEC SPC_062_PRODUCT_MASTER_DETAIL_ACT1 'I','000115','abc abc','aa','','','','1','1','','','-99999.12','','28451.11','','999.99','','','001','062_product-master-detail','192.168.5.206';
2018-03-27 11:52:44 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:52:45 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-27 11:52:45 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:52:45 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-27 11:52:45 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-27 11:52:46 EXEC SPC_COM_GET_COMBOBOX 'outsourcing_div';
2018-03-27 11:52:46 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '';
2018-03-27 11:52:49 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-03-27 11:52:53 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '000115';
2018-03-27 11:52:59 EXEC SPC_062_PRODUCT_MASTER_DETAIL_ACT1 'U','000115','abc','aa','','','','1','1','','','-99999.12','','28451.11','','999.99','','','001','062_product-master-detail','192.168.5.206';
2018-03-27 11:53:00 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '000115';
2018-03-27 11:53:03 EXEC SPC_062_PRODUCT_MASTER_DETAIL_ACT1 'U','000115','abc','aa','','','','1','0','','','-99999.12','','28451.11','','999.99','','','001','062_product-master-detail','192.168.5.206';
2018-03-27 11:53:04 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '000115';
2018-03-27 11:53:07 EXEC SPC_062_PRODUCT_MASTER_DETAIL_ACT1 'U','000115','abc','aa','','','','1','1','','','-99999.12','','28451.11','','999.99','','','001','062_product-master-detail','192.168.5.206';
2018-03-27 11:53:08 EXEC SPC_062_PRODUCT_MASTER_DETAIL_INQ1 '000115';
2018-03-27 11:53:53 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:53:54 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-27 11:53:54 EXEC SPC_COM_GET_COMBOBOX 'exists_div';
2018-03-27 11:53:54 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-27 11:53:54 EXEC SPC_COM_GET_COMBOBOX 'outsourcing_div';
2018-03-27 11:53:55 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-27 11:56:07 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:56:07 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:56:18 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:56:18 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:56:20 EXEC SPC_049_INPUT_OUTPUT_FND1 '','','','','','','','1','10';
2018-03-27 11:56:22 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803220002';
2018-03-27 11:56:45 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803220002','2','2018/03/29','00','so0004','備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"10 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"10","detail_remarks":"10 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:56:46 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803220002';
2018-03-27 11:56:58 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:56:58 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:57:02 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 11:57:02 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 11:57:11 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 11:57:28 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 11:57:29 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000110';
2018-03-27 11:57:44 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 11:57:46 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000114';
2018-03-27 11:58:06 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 11:58:08 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 11:59:04 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'I','','5','2018/03/27','00','so0004','備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"1","detail_remarks":""}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 11:59:05 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'SY201803270001';
2018-03-27 12:02:34 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 12:02:34 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 12:02:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 12:02:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 12:02:39 EXEC SPC_049_INPUT_OUTPUT_FND1 '','','','','','','','1','10';
2018-03-27 12:02:41 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803220002';
2018-03-27 12:03:42 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'U','NY201803220002','2','2018/03/29','00','so0004','備考 備考 備考 備考 備考 備考 備考 備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"10","in_out_qty":"10","detail_remarks":"10 \u5099\u8003 \u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"20","in_out_qty":"10","detail_remarks":"10 \u5099\u8003 \u5099\u8003"}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 12:03:54 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803220002';
2018-03-27 12:12:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 12:12:37 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 12:12:40 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 12:12:40 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 12:14:25 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 12:14:32 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 12:14:34 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 12:15:24 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 12:15:25 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 12:15:42 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'I','','2','2018/03/27','00','so0004','備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"ABCDEF","in_out_qty":"1","detail_remarks":"\u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000115","serial_no":"123456","in_out_qty":"1","detail_remarks":""}]','001','048_input_output_detail','192.168.5.206';
2018-03-27 12:15:43 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'NY201803270002';
2018-03-27 15:20:22 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:20:23 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:21:47 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:21:47 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:21:50 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:21:50 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:21:55 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:21:58 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:22:01 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '00011ứ';
2018-03-27 15:22:53 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '';
2018-03-27 15:24:58 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:24:58 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:25:02 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:25:04 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:25:07 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000114';
2018-03-27 15:25:12 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '0001ds';
2018-03-27 15:25:15 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:25:24 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000111';
2018-03-27 15:25:58 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:26:01 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:26:03 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000111';
2018-03-27 15:26:06 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:26:08 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:26:13 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000114';
2018-03-27 15:26:17 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:26:22 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000114';
2018-03-27 15:26:26 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000116';
2018-03-27 15:37:26 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:37:26 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:37:35 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 15:38:47 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:38:47 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:39:38 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:39:38 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:39:47 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 15:39:56 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:39:57 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000113';
2018-03-27 15:40:46 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:40:49 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 15:41:06 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:41:07 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000114';
2018-03-27 15:42:31 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 15:42:31 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 15:42:40 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 15:42:44 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:42:46 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000110';
2018-03-27 15:42:56 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 15:42:58 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 16:11:21 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:11:23 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000004';
2018-03-27 16:11:31 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'I','','5','2018/03/27','00','so0004','備考','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"20","in_out_qty":"1","detail_remarks":"\u5099\u8003"},{"in_out_detail_no":"2","item_cd":"000004","serial_no":"","in_out_qty":"20","detail_remarks":"\u5099\u8003"}]','','048_input_output_detail','';
2018-03-27 16:11:32 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'SY201803270002';
2018-03-27 16:14:17 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:14:18 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 16:16:44 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 16:16:44 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 16:16:51 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 16:16:55 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:16:57 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 16:17:03 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:17:05 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000004';
2018-03-27 16:17:15 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'I','','5','2018/03/27','00','so0004','','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"20","in_out_qty":"1","detail_remarks":""},{"in_out_detail_no":"2","item_cd":"000004","serial_no":"","in_out_qty":"20","detail_remarks":""}]','','048_input_output_detail','';
2018-03-27 16:17:18 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'SY201803270003';
2018-03-27 16:17:48 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 16:18:03 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
2018-03-27 16:18:08 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:18:10 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000115';
2018-03-27 16:18:18 EXEC SPC_COMPONENT_PRODUCT_FND '','','','','1','10';
2018-03-27 16:18:20 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ2 '000004';
2018-03-27 16:18:42 EXEC SPC_048_INPUT_OUTPUT_DETAIL_ACT1 'I','','5','2018/03/27','00','so0004','','[{"in_out_detail_no":"1","item_cd":"000115","serial_no":"20","in_out_qty":"1","detail_remarks":"20240"},{"in_out_detail_no":"2","item_cd":"000004","serial_no":"","in_out_qty":"25040","detail_remarks":"53453"}]','','048_input_output_detail','';
2018-03-27 16:18:47 EXEC SPC_048_INPUT_OUTPUT_DETAIL_INQ1 'SY201803270004';
2018-03-27 16:19:14 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 16:19:14 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 16:28:20 EXEC SPC_COM_GET_COMBOBOX 'in_out_div';
2018-03-27 16:28:20 EXEC SPC_COM_GET_COMBOBOX 'in_out_data_div';
2018-03-27 16:28:30 EXEC SPC_WAREHOUSE_SEARCH '','','1','10';
