2018-02-13 10:24:35 EXEC SPC_073_LOGIN_ACT1 '812','812';
2018-02-13 11:05:09 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:06:59 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:07:56 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:08:32 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:10:23 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:11:53 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:15:00 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:15:13 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:16:06 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:17:01 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:20:15 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:21:49 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:23:07 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:24:08 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:30:30 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:31:47 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:33:25 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:34:24 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:34:43 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:35:34 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:36:06 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:37:21 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:38:24 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:40:52 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:41:10 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:42:37 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:43:19 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:48:55 EXEC SPC_008_PROVISIONAL_SHIPMENT_SEARCH_FND1 '','','','','','1','10';
2018-02-13 11:49:32 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020019','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:49:33 EXEC dbo.SPC_009_PROVISIONAL_SHIPMENT_DETAIL_EXCEL_INQ1 'KS-18020020','812','007_provisional_shipment-excel','192.168.5.206';
2018-02-13 11:54:18 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-13 11:54:26 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-13 11:54:36 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-13 11:55:43 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-13 11:55:45 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ2 '00011','666';
2018-02-13 11:56:21 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-02-13 11:56:22 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-02-13 11:56:22 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:56:22 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-02-13 11:56:22 EXEC SPC_GET_TAX_RATE '2018/02/13';
2018-02-13 11:56:22 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-02-13 11:56:22 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-02-13 11:56:23 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:56:23 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-02-13 11:56:23 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:56:23 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-02-13 11:56:23 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:56:25 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-02-13 11:56:26 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2018-02-13 11:56:27 EXEC SPC_001_PI_DETAIL_INQ1 'RT-130827001';
2018-02-13 11:56:28 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:56:28 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:56:28 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:56:28 EXEC SPC_GET_TAX_RATE '2013/08/27';
2018-02-13 11:56:28 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-02-13 11:56:32 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-02-13 11:56:33 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:56:33 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:56:33 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:56:33 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-02-13 11:56:33 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:56:33 EXEC SPC_GET_TAX_RATE '2018/02/13';
2018-02-13 11:56:35 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-02-13 11:56:39 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-02-13 11:56:40 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140114004';
2018-02-13 11:56:41 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:56:41 EXEC SPC_GET_TAX_RATE '2014/01/14';
2018-02-13 11:56:41 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:56:41 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:56:48 EXEC SPC_001_PI_DETAIL_ACT1 'U','RT-140114004','10','2014/01/14','F0225','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','SUN` SHINE','','','','Standard Export Carton','05','USD','060','01','03','057','TW','01','Advance payment','[{"pi_detail_no":"1","sales_detail_div":"0","product_cd":"11004","description":"Digital Bilirubin meter with microprocessor Model BR-5200P printer type with standard accessories","qty":"1","unit_of_m_div":"001","unit_price":"1950","amount":"1950","detail_tax":"97.5","unit_measure_qty":"0","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"0","gross_weight":"0","measure":"0"}]','1','001','0','001','1.8','001','0','001','2030','0','0','0','2030','Around 3 weeks after receipt of payment','001','Japan','APEL CO.,LTD.','This Proforma invoice is valid for 2 weeks from the date of  issue.','- If a consulate visa is required, the related fees should be paid by the buyer.','- In case of transport by air and/or container, FOB, C&F and CIF in this proforma invoice','shall be respectively equivalent to FCA, CPT and CIP stipulated in Incoterms 2000.','- In the even that the dollar (euro)falls against the Japanese yen by more than 5% from','the rate of proforma invoice date, the prices will not be effective.','* Remittance charge must be covered by sender.','*** Warranty period after shipment***','3 years: PD-303, BR-501','1 year: AP-120, AP-1000M, PD-303S, PD-3000UV, BR-5200, BR-5200P, HC-702','','002','','812','001_pi-detail','192.168.5.206';
2018-02-13 11:56:53 EXEC SPC_GET_USER '812';
2018-02-13 11:56:57 EXEC SPC_001_PI_DETAIL_ACT1 'U','RT-140114004','10','2014/01/14','F0225','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','SUN` SHINE','','','','Standard Export Carton','05','USD','060','01','03','057','TW','01','Advance payment','[{"pi_detail_no":"1","sales_detail_div":"0","product_cd":"11004","description":"Digital Bilirubin meter with microprocessor Model BR-5200P printer type with standard accessories","qty":"1","unit_of_m_div":"001","unit_price":"1950","amount":"1950","detail_tax":"97.5","unit_measure_qty":"0","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"0","gross_weight":"0","measure":"0"}]','1','001','0','001','1.8','001','0','001','2030','0','0','0','2030','Around 3 weeks after receipt of payment','001','Japan','APEL CO.,LTD.','This Proforma invoice is valid for 2 weeks from the date of  issue.','- If a consulate visa is required, the related fees should be paid by the buyer.','- In case of transport by air and/or container, FOB, C&F and CIF in this proforma invoice','shall be respectively equivalent to FCA, CPT and CIP stipulated in Incoterms 2000.','- In the even that the dollar (euro)falls against the Japanese yen by more than 5% from','the rate of proforma invoice date, the prices will not be effective.','* Remittance charge must be covered by sender.','*** Warranty period after shipment***','3 years: PD-303, BR-501','1 year: AP-120, AP-1000M, PD-303S, PD-3000UV, BR-5200, BR-5200P, HC-702','','812','','812','001_pi-detail','192.168.5.206';
2018-02-13 11:56:59 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140114004';
2018-02-13 11:56:59 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:56:59 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:56:59 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:56:59 EXEC SPC_GET_TAX_RATE '2014/01/14';
2018-02-13 11:56:59 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:57:05 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-02-13 11:57:07 EXEC SPC_001_PI_DETAIL_INQ3 '0006','2014/01/14','F0225','TW','USD';
2018-02-13 11:57:19 EXEC SPC_001_PI_DETAIL_ACT1 'U','RT-140114004','10','2014/01/14','F0225','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','SUN` SHINE','','','','Standard Export Carton','05','USD','060','01','03','057','TW','01','Advance payment','[{"pi_detail_no":"1","sales_detail_div":"0","product_cd":"11004","description":"Digital Bilirubin meter with microprocessor Model BR-5200P printer type with standard accessories","qty":"1","unit_of_m_div":"001","unit_price":"1950","amount":"1950","detail_tax":"97.5","unit_measure_qty":"0","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"0","gross_weight":"0","measure":"0"},{"pi_detail_no":"2","sales_detail_div":"0","product_cd":"0006","description":"3","qty":"10","unit_of_m_div":"010","unit_price":"10","amount":"100","detail_tax":"5","unit_measure_qty":"10","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"10","unit_net_weight_div":"001","net_weight":"100","unit_gross_weight":"10","gross_weight":"100","measure":"100"}]','11','001','100','001','101.8','001','100','001','2050','0','0','0','2050','Around 3 weeks after receipt of payment','001','Japan','APEL CO.,LTD.','This Proforma invoice is valid for 2 weeks from the date of  issue.','- If a consulate visa is required, the related fees should be paid by the buyer.','- In case of transport by air and/or container, FOB, C&F and CIF in this proforma invoice','shall be respectively equivalent to FCA, CPT and CIP stipulated in Incoterms 2000.','- In the even that the dollar (euro)falls against the Japanese yen by more than 5% from','the rate of proforma invoice date, the prices will not be effective.','* Remittance charge must be covered by sender.','*** Warranty period after shipment***','3 years: PD-303, BR-501','1 year: AP-120, AP-1000M, PD-303S, PD-3000UV, BR-5200, BR-5200P, HC-702','','812','','812','001_pi-detail','192.168.5.206';
2018-02-13 11:57:20 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140114004';
2018-02-13 11:57:21 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:57:21 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:57:21 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:57:21 EXEC SPC_GET_TAX_RATE '2014/01/14';
2018-02-13 11:57:21 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:57:29 EXEC SPC_GET_LIB_CITY_COUNTRY '045';
2018-02-13 11:57:36 EXEC SPC_001_PI_DETAIL_ACT1 'U','RT-140114004','10','2014/01/14','F0225','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','045','JP','886-2-25924135','886-2-2592-2821','','SUN` SHINE MEDICAL EQUIPMENT CO., LTD.','5Fl , No8, Lane 456, Jilin.Rd.,','Taipei,','','057','TW','886-2-25924135','886-2-2592-2821','SUN` SHINE','','','','(未定)pi_packing','05','USD','060','01','03','057','TW','01','Advance payment','[{"pi_detail_no":"1","sales_detail_div":"0","product_cd":"11004","description":"Digital Bilirubin meter with microprocessor Model BR-5200P printer type with standard accessories","qty":"1","unit_of_m_div":"001","unit_price":"1950","amount":"1950","detail_tax":"97.5","unit_measure_qty":"0","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"1.8","unit_net_weight_div":"001","net_weight":"1.8","unit_gross_weight":"0","gross_weight":"0","measure":"0"},{"pi_detail_no":"2","sales_detail_div":"0","product_cd":"0006","description":"3","qty":"10","unit_of_m_div":"010","unit_price":"10","amount":"100","detail_tax":"5","unit_measure_qty":"10","unit_measure_price":"001","outside_remarks":"","unit_net_weight":"10","unit_net_weight_div":"001","net_weight":"100","unit_gross_weight":"10","gross_weight":"100","measure":"100"}]','11','001','100','001','101.8','001','100','001','2050','0','0','102','2152','(未定)pi_time_of_shipment','001','(未定)pi_country_of_origin','(未定)pi_manufacture','(未定)pi_varidity','(未定)pi_other_conditions1','(未定)pi_other_conditions2','(未定)pi_other_conditions3','(未定)pi_other_conditions4','(未定)pi_other_conditions5','(未定)pi_other_conditions6','(未定)pi_other_conditions7','(未定)pi_other_conditions8','(未定)pi_other_conditions9','(未定)pi_other_conditions10','812','','812','001_pi-detail','192.168.5.206';
2018-02-13 11:57:37 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140114004';
2018-02-13 11:57:37 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:57:37 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:57:37 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:57:37 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:57:45 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:57:46 EXEC SPC_GET_TAX_RATE '2018/02/13';
2018-02-13 11:57:46 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:57:46 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140114004';
2018-02-13 11:57:46 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:57:47 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:57:47 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-02-13 11:57:47 EXEC SPC_GET_TAX_RATE '2014/01/14';
2018-02-13 11:57:47 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:57:55 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-02-13 11:57:56 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2018-02-13 11:57:59 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-02-13 11:58:03 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-02-13 11:58:08 EXEC SPC_GET_CONSTANT '';
2018-02-13 11:58:08 EXEC SPC_003_PI_EXCEL_INQ1 'RT-131001001','812','003_pi-excel','192.168.5.206';
2018-02-13 11:58:38 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','2','10';
2018-02-13 11:58:43 EXEC SPC_GET_CONSTANT '';
2018-02-13 11:58:43 EXEC SPC_003_PI_EXCEL_INQ1 'RT-140109002','812','003_pi-excel','192.168.5.206';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-02-13 11:59:51 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-02-13 11:59:52 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
