2018-02-28 10:42:53 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-02-28 12:51:54 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 12:51:55 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 12:52:44 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','22','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 12:52:45 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 12:52:46 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:39:14 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','22','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:39:15 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:39:16 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:39:36 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','22','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:39:37 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:39:38 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:39:43 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','22','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:39:44 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:39:44 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:39:58 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','220','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:39:59 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:39:59 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:40:29 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','220','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:40:30 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:40:30 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:40:46 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','220','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:40:47 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:40:48 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:40:56 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 13:40:56 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:40:57 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:41:02 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"33.33","buy_detail_amt":"733.26","buy_detail_tax":"22","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','733.26','22','37','770.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:41:03 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:41:04 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:41:23 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"2.33","buy_detail_amt":"51.26","buy_detail_tax":"2.56","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','51.26','2.56','3','54.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:41:25 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:41:25 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:45:11 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"22","buy_unit_price":"2.33","buy_detail_amt":"51.26","buy_detail_tax":"2.56","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','51.26','2.56','3','54.26','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:45:12 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:45:13 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 13:51:29 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'U','KI201802280004','10','1997/04/01','ape76','仕入先担当者名','件名','','','[{"buy_detail_no":"1","parts_cd":"00014","buy_qty":"685322","buy_unit_price":"99","buy_detail_amt":"67846878","buy_detail_tax":"3392343.9","detail_remarks":""},{"buy_detail_no":"2","parts_cd":"00011","buy_qty":"10","buy_unit_price":"0","buy_detail_amt":"0","buy_detail_tax":"0","detail_remarks":""}]','67846878','3392343.9','3392344','71239222','001','031_purchase_request-detail','192.168.5.206';
2018-02-28 13:51:30 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 13:51:31 EXEC SPC_GET_TAX_RATE '1997/04/01';
2018-02-28 16:05:50 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:05:58 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-02-28 16:05:59 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-02-28 16:06:01 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-02-28 16:06:15 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-02-28 16:06:16 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-02-28 16:06:18 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:06:22 EXEC SPC_055_SUPPLIERS_MASTER_SEARCH_FND1 '','','','','','','0','0','0','1','10';
2018-02-28 16:06:23 EXEC SPC_REFER_CLIENT_CD 'ape76';
2018-02-28 16:06:31 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-28 16:06:32 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ2 '00010','ape76';
2018-02-28 16:06:41 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":""}]','149.85','11.99','12','161.85','','031_purchase_request-detail','';
2018-02-28 16:06:42 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280001';
2018-02-28 16:06:42 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:06:46 EXEC SPC_069_COMPONENT_MASTER_SEARCH_FND1 '','','','1','10';
2018-02-28 16:06:48 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ2 '00014','ape76';
2018-02-28 16:06:58 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','KI201802280001','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":"\u5099\u8003"},{"buy_detail_no":"2","parts_cd":"00014","buy_qty":"733","buy_unit_price":"8.33","buy_detail_amt":"6105.89","buy_detail_tax":"488.47","detail_remarks":"\u5099\u8003"}]','6255.74','11.99488','500','6755.74','','031_purchase_request-detail','';
2018-02-28 16:07:15 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280002';
2018-02-28 16:07:15 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:07:17 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','KI201802280002','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":"\u5099\u8003"},{"buy_detail_no":"2","parts_cd":"00014","buy_qty":"733","buy_unit_price":"8.33","buy_detail_amt":"6105.89","buy_detail_tax":"488.47","detail_remarks":"\u5099\u8003"}]','6255.74','11.99488','500','6755.74','','031_purchase_request-detail','';
2018-02-28 16:07:19 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280003';
2018-02-28 16:07:19 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:07:21 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','KI201802280003','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":"\u5099\u8003"},{"buy_detail_no":"2","parts_cd":"00014","buy_qty":"733","buy_unit_price":"8.33","buy_detail_amt":"6105.89","buy_detail_tax":"488.47","detail_remarks":"\u5099\u8003"}]','6255.74','11.99488','500','6755.74','','031_purchase_request-detail','';
2018-02-28 16:07:22 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280004';
2018-02-28 16:07:22 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:07:26 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','KI201802280004','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":"\u5099\u8003"},{"buy_detail_no":"2","parts_cd":"00014","buy_qty":"733","buy_unit_price":"8.33","buy_detail_amt":"6105.89","buy_detail_tax":"488.47","detail_remarks":"\u5099\u8003"}]','6255.74','11.99488','500','6755.74','','031_purchase_request-detail','';
2018-02-28 16:07:27 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280005';
2018-02-28 16:07:27 EXEC SPC_GET_TAX_RATE '2018/02/28';
2018-02-28 16:07:29 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_ACT1 'I','KI201802280005','10','2018/02/28','ape76','仕入先担当者名','件名','','備考','[{"buy_detail_no":"1","parts_cd":"00010","buy_qty":"45","buy_unit_price":"3.33","buy_detail_amt":"149.85","buy_detail_tax":"11.99","detail_remarks":"\u5099\u8003"},{"buy_detail_no":"2","parts_cd":"00014","buy_qty":"733","buy_unit_price":"8.33","buy_detail_amt":"6105.89","buy_detail_tax":"488.47","detail_remarks":"\u5099\u8003"}]','6255.74','11.99488','500','6755.74','','031_purchase_request-detail','';
2018-02-28 16:07:30 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201802280006';
2018-02-28 16:07:30 EXEC SPC_GET_TAX_RATE '2018/02/28';
