2018-03-02 10:40:16 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-03-02 11:36:34 EXEC SPC_033_PURCHASE_REQUEST_EXPORT_ACT1 '[{"buy_no":"KI201803010003","buy_status_div":"10"}]','001','032_purchase_request-search','192.168.5.206';
2018-03-02 11:38:48 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 11:38:48 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 11:38:49 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 11:38:50 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-02 11:38:50 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 11:38:50 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 11:55:58 EXEC SPC_GET_LIB_CITY_COUNTRY '045';
2018-03-02 12:27:01 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 12:27:01 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201803010005';
2018-03-02 12:27:02 EXEC SPC_GET_TAX_RATE '2018/03/01';
2018-03-02 12:29:16 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 12:29:17 EXEC SPC_031_PURCHASE_REQUEST_DETAIL_INQ1 'KI201803010005';
2018-03-02 12:29:17 EXEC SPC_GET_TAX_RATE '2018/03/01';
2018-03-02 12:29:19 EXEC SPC_GET_CONSTANT '';
2018-03-02 12:29:19 EXEC SPC_033_PURCHASE_REQUEST_EXPORT_ACT1 '{"buy_no":"KI201803010005","buy_status_div":"10"}','001','032_purchase_request-search','192.168.5.206';
2018-03-02 12:38:05 EXEC SPC_GET_CONSTANT '';
2018-03-02 12:38:05 EXEC SPC_033_PURCHASE_REQUEST_EXPORT_ACT1 '{"buy_no":"KI201803010005","buy_status_div":"10"}','001','032_purchase_request-search','192.168.5.206';
2018-03-02 15:13:02 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 15:13:08 EXEC SPC_COM_GET_COMBOBOX 'buy_status_div';
2018-03-02 15:13:10 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-03-02 15:13:16 EXEC SPC_GET_CONSTANT '';
2018-03-02 15:13:16 EXEC SPC_033_PURCHASE_REQUEST_EXPORT_ACT1 '[{"buy_no":"KI201803010005","buy_status_div":"10"}]','','032_purchase_request-search','';
2018-03-02 15:15:00 EXEC SPC_032_PURCHASE_REQUEST_SEARCH_FND1 '','','','','','','','1','10';
2018-03-02 15:18:08 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-02 15:18:10 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2018-03-02 15:18:13 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 15:18:17 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 15:18:18 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 15:18:18 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 15:18:19 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 15:18:19 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 15:18:19 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-02 15:18:19 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-02 15:18:19 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 15:18:20 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 15:18:20 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 15:18:20 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 15:18:20 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-02 15:18:20 EXEC SPC_001_PI_DETAIL_INQ1 'RT-130827001';
2018-03-02 15:18:20 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 15:18:20 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 15:18:21 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 15:18:21 EXEC SPC_GET_TAX_RATE '2013/08/27';
2018-03-02 15:18:21 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 15:19:58 EXEC SPC_GET_CONSTANT '';
2018-03-02 15:19:58 EXEC SPC_003_PI_EXCEL_INQ1 'RT-130827001','','003_pi-excel','';
2018-03-02 15:20:10 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 15:20:10 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-02 15:20:10 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-02 15:20:10 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 15:20:10 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 15:20:11 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-02 15:20:11 EXEC SPC_001_PI_DETAIL_INQ1 'RT-130827001';
2018-03-02 15:20:11 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 15:20:12 EXEC SPC_GET_TAX_RATE '2013/08/27';
2018-03-02 15:20:12 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 15:20:12 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 15:20:12 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 15:20:12 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 15:33:03 EXEC SPC_GET_CONSTANT '';
2018-03-02 15:33:03 EXEC SPC_003_PI_EXCEL_ACT1 '{"pi_no":"RT-130827001","pi_status_div":"20"}','','003_pi-excel','';
2018-03-02 15:33:18 EXEC SPC_GET_CONSTANT '';
2018-03-02 15:33:18 EXEC SPC_003_PI_EXCEL_ACT1 '{"pi_no":"RT-130827001","pi_status_div":"20"}','','003_pi-excel','';
2018-03-02 15:35:33 EXEC SPC_GET_CONSTANT '';
2018-03-02 15:35:33 EXEC SPC_003_PI_EXCEL_ACT1 '{"pi_no":"RT-130827001","pi_status_div":"20"}','','003_pi-excel','';
2018-03-02 16:04:29 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:04:30 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-02 16:04:31 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 16:04:31 EXEC SPC_001_PI_DETAIL_INQ1 'RT-130827001';
2018-03-02 16:04:31 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:04:31 EXEC SPC_GET_TAX_RATE '2013/08/27';
2018-03-02 16:04:31 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:04:31 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:04:31 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:04:31 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:04:33 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-02 16:04:34 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2018-03-02 16:04:37 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-02 16:04:56 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 16:06:39 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-02 16:06:40 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','','1','10';
2018-03-02 16:06:43 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 16:06:46 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:06:46 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"}]','','003_pi-excel','';
2018-03-02 16:07:02 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:07:02 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"},{"pi_no":"RT-130827001","pi_status_div":"20"},{"pi_no":"RT-131011003","pi_status_div":"20"},{"pi_no":"RT-131011004","pi_status_div":"20"},{"pi_no":"RT-131015001","pi_status_div":"20"},{"pi_no":"RT-131015002","pi_status_div":"20"},{"pi_no":"RT-131017001","pi_status_div":"20"},{"pi_no":"RT-131019001","pi_status_div":"20"},{"pi_no":"RT-131019001","pi_status_div":"20"},{"pi_no":"RT-131022001","pi_status_div":"20"}]','','003_pi-excel','';
2018-03-02 16:07:12 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-02 16:07:17 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:07:17 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-131001001","pi_status_div":"10"}]','','003_pi-excel','';
2018-03-02 16:07:21 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:07:22 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-131001001","pi_status_div":"10"},{"pi_no":"RT-131001001","pi_status_div":"10"},{"pi_no":"RT-131001001","pi_status_div":"10"},{"pi_no":"RT-180112002","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180118001","pi_status_div":"10"},{"pi_no":"RT-180118002","pi_status_div":"10"},{"pi_no":"RT-180118002","pi_status_div":"10"}]','','003_pi-excel','';
2018-03-02 16:08:23 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 16:08:23 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-02 16:08:23 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-02 16:08:23 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 16:08:23 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-02 16:08:24 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:08:24 EXEC SPC_GET_TAX_RATE '2018/03/02';
2018-03-02 16:08:24 EXEC SPC_001_PI_DETAIL_INQ1 'RT-131001001';
2018-03-02 16:08:25 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:08:25 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:08:25 EXEC SPC_GET_TAX_RATE '2013/10/01';
2018-03-02 16:08:25 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:08:25 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:08:28 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-02 16:08:33 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-02 16:08:43 EXEC SPC_001_PI_DETAIL_ACT3 'RT-131001001','','','001_pi-detail','';
2018-03-02 16:08:44 EXEC SPC_001_PI_DETAIL_INQ1 'RT-131001001';
2018-03-02 16:08:45 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:08:45 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:08:45 EXEC SPC_GET_TAX_RATE '2013/10/01';
2018-03-02 16:08:45 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:08:45 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:08:47 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:08:47 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-131001001","pi_status_div":"10"}]','','003_pi-excel','';
2018-03-02 16:12:41 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-02 16:12:45 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:12:45 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-180112002","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180112003","pi_status_div":"10"},{"pi_no":"RT-180118001","pi_status_div":"10"},{"pi_no":"RT-180118002","pi_status_div":"10"},{"pi_no":"RT-180118002","pi_status_div":"10"},{"pi_no":"RT-180123001","pi_status_div":"10"},{"pi_no":"RT-180123002","pi_status_div":"10"},{"pi_no":"RT-180209001","pi_status_div":"10"}]','','003_pi-excel','';
2018-03-02 16:12:50 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 16:12:57 EXEC SPC_001_PI_DETAIL_ACT4 'RT-131001001','','','001_pi-detail','';
2018-03-02 16:12:59 EXEC SPC_001_PI_DETAIL_INQ1 'RT-131001001';
2018-03-02 16:13:00 EXEC SPC_GET_TAX_RATE '2013/10/01';
2018-03-02 16:13:00 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:13:00 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:13:00 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:13:00 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:13:02 EXEC SPC_001_PI_DETAIL_INQ1 'RT-130827001';
2018-03-02 16:13:02 EXEC SPC_GET_TAX_RATE '2013/08/27';
2018-03-02 16:13:02 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-02 16:13:02 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-02 16:13:02 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-02 16:13:02 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-02 16:13:13 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-02 16:13:14 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-02 16:13:25 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 16:13:28 EXEC SPC_002_PI_SEARCH_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"}]','','002_pi-search','';
2018-03-02 16:13:31 EXEC SPC_GET_CONSTANT '';
2018-03-02 16:13:31 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"}]','','003_pi-excel','';
2018-03-02 16:13:44 EXEC SPC_002_PI_SEARCH_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"}]','','002_pi-search','';
2018-03-02 16:13:48 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-02 16:13:57 EXEC SPC_002_PI_SEARCH_ACT1 '[{"pi_no":"RT-130827001","pi_status_div":"20"}]','','002_pi-search','';
2018-03-02 16:14:09 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-02 16:14:09 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-02 16:14:09 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-02 16:14:09 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-02 16:14:09 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
